"","Estimate","Std. Error","t value","Pr(>|t|)","Padj","gene"
"ILMN_2230683",0.0839792284067516,0.03294980469502,2.54870185678048,0.0113444851724906,0.135119915748612,"CDCA7L"
"ILMN_1737003",-0.0719265291441407,0.033150616186988,-2.16968905610788,0.0308684274399172,0.192139774747223,"CDIPT"
"ILMN_1730928",-0.103572121587121,0.0517765208445003,-2.00036850483211,0.0464225378654006,0.228325262322889,"CDK5R1"
"ILMN_1802615",0.144022303997389,0.0340771882726046,4.22635526280117,3.21427783785168e-05,0.030299198685067,"CDK6"
"ILMN_1720270",0.0950025025938828,0.0347015845607851,2.73769926636841,0.00658189648312518,0.107698862781178,"CDR2"
"ILMN_1691418",0.0834890517504366,0.0316441254620667,2.6383744385832,0.00879495500063964,0.118925242703125,"CDRT4,FAM18B2-CDRT4"
"ILMN_1712522",-0.198708942209695,0.0912746149567299,-2.17704497908751,0.0303094429153349,0.191220534127005,"CEACAM6"
"ILMN_1806056",-0.243732334840682,0.109385781971857,-2.22819026793985,0.0266592442868712,0.181194642342386,"CEACAM8"
"ILMN_1715715",-0.0694420773454945,0.0325460011246879,-2.13365928058114,0.0337366658325444,0.199427092161428,"CEBPA"
"ILMN_1729142",-0.0855009949389222,0.0255772813112045,-3.34284922226926,0.000941736668608385,0.0616431184505399,"CENPV"
"ILMN_2047511",-0.0842262958664635,0.0273942237301911,-3.07460056893812,0.00231523285632363,0.0802300745361603,"ADAP1"
"ILMN_1772233",-0.0697726727503359,0.0306113970875168,-2.27930376881717,0.0233988861129189,0.172811724161545,"ARAP1"
"ILMN_1795918",0.0610744310618722,0.0305249318783775,2.00080482751658,0.0463751875312913,0.228241279954989,"AGAP3"
"ILMN_1758778",0.0468582737184185,0.0234623436223315,1.99716935668006,0.0467709651406057,0.229342173301891,"CNTRL"
"ILMN_1693766",0.0641244466051192,0.0253890744581243,2.52567090269019,0.0120977079860698,0.138317103806552,"CEP135"
"ILMN_1808500",0.0744202967056424,0.0354595283758116,2.09873904460634,0.0367323093333702,0.20638629560474,"CEP68"
"ILMN_1705617",-0.0455019006065928,0.0177535182036805,-2.56297935341963,0.0108988329694047,0.132846140889268,"CFL1"
"ILMN_2387090",-0.049576654814556,0.023193301847054,-2.13754191367338,0.0334169434294503,0.199008351287401,"CGGBP1"
"ILMN_1744138",0.0478487287142681,0.022963460442787,2.0836898181562,0.0380919313606476,0.209191677994326,"CHCHD7"
"ILMN_1786016",0.057935039853536,0.0291925970497085,1.98457984929828,0.0481636794183034,0.233814169430118,"CHD1L"
"ILMN_1653828",-0.0350628165854939,0.0177289176972488,-1.97771895522619,0.0489373027101259,0.234797307961011,"CHFR"
"ILMN_1779401",-0.0584893877439506,0.0284001745207504,-2.05947282828194,0.0403700944013089,0.214315728958251,"CHP"
"ILMN_1790471",-0.0676576505376952,0.0266283898127797,-2.54080892661502,0.0115977711881319,0.136376144735739,"CIDECP"
"ILMN_1668910",-0.102320853247143,0.025870265546498,-3.95515280132075,9.68890747955899e-05,0.0331151107322164,"CIDEB"
"ILMN_2170080",-0.0758711383677103,0.0306367800345445,-2.47647234083222,0.0138577066350268,0.144529855113488,"CIDECP"
"ILMN_2122952",0.07110104146404,0.0354616795117524,2.0050105478077,0.0459208693742426,0.226656340442249,"CISD1"
"ILMN_2122953",0.0897742767145557,0.030013002331996,2.99117948019649,0.00302546042494567,0.0863416743540577,"CISD1"
"ILMN_1738207",0.122404851116516,0.0398578920811643,3.07103172609475,0.00234216395350227,0.0802300745361603,"CISH"
"ILMN_1712389",-0.069709734283894,0.034084797597183,-2.04518551372167,0.0417678662259327,0.21743219944177,"CKLF-CMTM1,CKLF"
"ILMN_2414027",-0.0861020314322694,0.0367966105248078,-2.33994463631971,0.0199867078556016,0.162697966410686,"CKLF,CKLF-CMTM1"
"ILMN_1671933",-0.0851816665073338,0.0343001928423956,-2.48341654808564,0.0135962488547351,0.143677012126602,"GPSM2"
"ILMN_1694731",-0.0731685905898032,0.0249888963176333,-2.92804410646068,0.003690240886244,0.0883465936972156,"CLCN7"
"ILMN_1740276",-0.0853954191290832,0.0405988674947946,-2.10339411906089,0.0363202533625691,0.205424688127347,"CLDN9"
"ILMN_1711702",0.111443068090783,0.0311289039494797,3.58005114062636,0.000404591543720943,0.0520168634836131,"CLEC2D"
"ILMN_1709204",-0.0743190122264754,0.0341405115313493,-2.17685702096855,0.0303236164673639,0.191220534127005,"CLEC4A"
"ILMN_2193817",-0.130838131899222,0.0347242007407206,-3.767923497395,0.000200572201278579,0.040094383035588,"CLEC4G"
"ILMN_1756982",-0.0767095953744628,0.0286963782724976,-2.67314553237475,0.00795381384884798,0.115633991882524,"CLIC1"
"ILMN_1787109",0.0457899519306167,0.019505801636482,2.34750423407234,0.0195935541169325,0.161981674852179,"CLK2"
"ILMN_1736814",0.0525194222508763,0.0261231342728506,2.0104563909645,0.045338193188261,0.225636401388495,"CLNS1A"
"ILMN_1682399",-0.0652902702253407,0.0291888837793125,-2.23681969886135,0.0260825700232941,0.179402599292655,"CLOCK"
"ILMN_2415179",0.0802763145850026,0.0303800454443634,2.64240271569103,0.00869357487685216,0.118489473946551,"CLSTN1"
"ILMN_2355042",0.0710558483507221,0.0313680736751199,2.26522830463387,0.0242600386784565,0.174579323220579,"CLUAP1"
"ILMN_1712088",0.0743254503279893,0.0302054884799503,2.46066043187233,0.0144697602087004,0.145737059300633,"CLYBL"
"ILMN_1772677",0.0559316405053872,0.0214711721946496,2.60496446110776,0.00967757065307405,0.126994291480274,"CNOT4"
"ILMN_1736068",-0.0622844196183487,0.0284273416955476,-2.19100400893637,0.0292726895408897,0.188721256372939,"CNOT8"
"ILMN_1812967",-0.0580263244506992,0.0258084210239772,-2.248348490471,0.0253290770209251,0.177557171179575,"CNPY3"
"ILMN_2252408",0.0908522341845021,0.0267531975728032,3.39593926809186,0.000782616924395487,0.0601712012256377,"CNPY4"
"ILMN_1688034",0.0479380067854592,0.0222476526923859,2.15474447791365,0.0320315322295622,0.195415156440168,"COIL"
"ILMN_1685122",-0.140900420542479,0.0405720481559374,-3.47284465405672,0.000596111547366131,0.0550379740168526,"COL9A2"
"ILMN_2094905",0.0871435964113994,0.0321721364162678,2.70866675696847,0.00716999936976616,0.110341920832334,"COMMD10"
"ILMN_2300396",-0.070162939685344,0.0213391579995193,-3.28799007378476,0.00113743965838163,0.0645051397654568,"COMMD5"
"ILMN_2235454",-0.057781240048911,0.0290355574054718,-1.99001655942111,0.0475580038363262,0.231968563649002,"COMMD5"
"ILMN_2339627",-0.0450034257338148,0.0195469619003651,-2.30232329521112,0.0220479618667309,0.168113957170738,"COPE"
"ILMN_1726755",0.0617437769636747,0.0267195487574026,2.31080912047845,0.0215674504048905,0.166523506511728,"COPS4"
"ILMN_1758412",-0.0630919101067828,0.0172661497724214,-3.65408101622965,0.000307905482308353,0.0473680054637117,"COPS7A"
"ILMN_1783985",0.0542250360444319,0.0216027339368222,2.5101006290692,0.012631864986335,0.140282797037019,"COQ6"
"ILMN_1756898",0.0527238404168933,0.0198889557760754,2.65091043544454,0.00848290323132984,0.117487230203892,"COQ9"
"ILMN_1713749",-0.0509304623272225,0.0208315667186017,-2.44486951054641,0.0151048002252528,0.148863577569172,"CORO1A"
"ILMN_1745954",-0.112066388045253,0.0272145475421657,-4.11788540197554,5.03227966163646e-05,0.030299198685067,"CORO1C"
"ILMN_1795949",-0.0477614608583449,0.0211018176660472,-2.26338136430745,0.024375061738755,0.174853164171428,"CORO7"
"ILMN_1654151",0.0789242061100053,0.0276117604219139,2.85835473378103,0.00457710540184247,0.0943732840350564,"COX6C"
"ILMN_1703074",-0.0889864633464965,0.0450763802348659,-1.97412620274391,0.0493465818668585,0.235247179303489,"CPD"
"ILMN_1755954",-0.0564322870405628,0.0241060028256824,-2.34100557643842,0.0199311169815427,0.162621644269812,"CPEB3"
"ILMN_1690282",-0.0491703020353713,0.0245129924684865,-2.00588737171049,0.0458266277721616,0.226470776060695,"CRADD"
"ILMN_1668582",0.0559175515760228,0.0232555277547367,2.4044843086665,0.0168424791158915,0.153005404732864,"CRBN"
"ILMN_1680624",-0.092636346024924,0.0350056272647675,-2.64632726973473,0.00859581620589445,0.118372213159916,"CREG1"
"ILMN_1748707",0.0511390328547911,0.0238024891991421,2.14847415440206,0.0325306723040752,0.197347697153635,"CRELD2"
"ILMN_1656920",0.0883922253245276,0.0405047033625678,2.18227064973928,0.029917670093159,0.190468441433736,"CRIP1"
"ILMN_1686805",-0.0731907366839761,0.0291963921785711,-2.50684181238307,0.0127462835242202,0.140535717069786,"CRK"
"ILMN_1666494",-0.0642505458602867,0.0289077196417323,-2.22260858540817,0.0270381170287335,0.182393237144336,"CRK"
"ILMN_1728180",0.0779260814207421,0.0281854077077864,2.76476686903538,0.00607325251949416,0.10477115837451,"LUC7L3"
"ILMN_1796180",0.0598478725106108,0.024545358637122,2.43825618502464,0.0153780085505663,0.150118204491448,"CRY2"
"ILMN_1792597",0.0902827105913579,0.0311567532887399,2.89769315033176,0.0040551648861994,0.0919373964950758,"CRYGS"
"ILMN_1685796",-0.0795635595680992,0.033845232830464,-2.35080550240696,0.0194240055743228,0.161561388944818,"CSDE1"
"ILMN_1665797",0.063038191825645,0.0248576760859929,2.53596481053056,0.0117557066905832,0.137173047734882,"CSE1L"
"ILMN_1706238",0.0738914651082834,0.0223569131859323,3.30508351013226,0.00107273934073979,0.0628047471374471,"CSE1L"
"ILMN_1686623",-0.0784544223471603,0.0312905381776198,-2.50728900544363,0.0127305279785588,0.140535717069786,"CSF1R"
"ILMN_1799208",-0.0870723675660535,0.0380554246037685,-2.2880408896405,0.0228778622047915,0.171820337685829,"CSGALNACT2"
"ILMN_2286870",-0.0649225076684207,0.0305393924837647,-2.12586113829653,0.0343867699984818,0.200292395604146,"CSNK1D"
"ILMN_1706521",-0.0643556972961192,0.0233922518517194,-2.75115442942654,0.00632442568435879,0.105500920247843,"CSNK1G2"
"ILMN_1723843",0.0627200380053757,0.0233208946682113,2.68943532817672,0.0075852540500762,0.113156140642555,"CSNK2A2"
"ILMN_2393994",0.0533205114589009,0.0261743837947091,2.03712575918135,0.0425743960853892,0.218875827967492,"CSPP1"
"ILMN_1691294",-0.100764077733306,0.0340320168316738,-2.96086118644382,0.00332963504413223,0.0877706433391692,"CTBP2"
"ILMN_2407589",-0.0762257141536897,0.0294058431798386,-2.59219617296851,0.0100353164167995,0.128529818634792,"CTDP1"
"ILMN_1692962",-0.0566091621070482,0.0243112146783035,-2.3285205143439,0.020593980432508,0.16464428606364,"CTDSP2"
"ILMN_2392189",-0.101510930862034,0.0512466151347717,-1.98083191631435,0.0485850002768943,0.234590005365398,"CTDSPL"
"ILMN_1763487",0.0948958565151762,0.0422417401030672,2.24649496643926,0.0254489260152844,0.177979252843919,"CTLA4"
"ILMN_1804854",-0.0642401798552876,0.0296795931707491,-2.16445621359123,0.0312714728817689,0.193115095809852,"CTNNA1"
"ILMN_2230902",-0.0759802128794712,0.033288397180601,-2.28248336701982,0.0232080896233416,0.172120933917602,"CTNNA1"
"ILMN_1807719",-0.048667828849124,0.0222160619675751,-2.19065957414756,0.0292978972291489,0.188721256372939,"CTNS"
"ILMN_1783285",0.0879529280769575,0.0318699707710477,2.75974297901956,0.00616488080145462,0.104999742933652,"CTPS"
"ILMN_1674038",-0.0959946346171429,0.0298594445843327,-3.21488346328825,0.00145721418485157,0.0719252137165009,"CTSD"
"ILMN_1680424",-0.215618479885372,0.0915645900760509,-2.35482384299745,0.0192193692578735,0.160742519033618,"CTSG"
"ILMN_1743032",-0.066163365983295,0.0311896628348176,-2.12132354022871,0.0347699842641107,0.201250412490264,"CTSS"
"ILMN_2393712",-0.0896926929053698,0.0399985360151008,-2.2423993936055,0.0257154965374654,0.178697372810174,"CTTN"
"ILMN_1676665",-0.130846345807859,0.037150329059479,-3.52207770753173,0.000499504717576917,0.0540050202489096,"CUEDC1"
"ILMN_2382083",-0.0831223450106028,0.0322462354674249,-2.57773795315031,0.0104546691887095,0.13024690808449,"CELF1"
"ILMN_1800638",-0.079761631917279,0.0337875288009201,-2.36068261716456,0.0189244027066509,0.159507579805742,"CELF2"
"ILMN_1749629",0.0580271799790626,0.0240813932458106,2.40962719169737,0.0166118082918671,0.151899971693317,"CUL1"
"ILMN_1669252",0.0669334711784042,0.0205983821599018,3.24945282881008,0.00129683615451181,0.0682204071807658,"CUL2"
"ILMN_1712390",0.0728862249534351,0.0256063944562326,2.84640717684854,0.00474732886019246,0.0957699139693589,"CUTA"
"ILMN_2311989",0.0685307340666054,0.0251293748448977,2.72711655142984,0.00679101863631087,0.109038122521971,"CUTA"
"ILMN_2278636",-0.0686117670303956,0.0283930723976501,-2.41649674503257,0.0163080451145991,0.151899971693317,"CUX1"
"ILMN_2337928",0.119879134295983,0.0553405809620675,2.16620664640569,0.0311361481724349,0.193115095809852,"CXCR5"
"ILMN_1714167",0.0895413365333207,0.0288285865713052,3.10599121159989,0.00209034800655146,0.0788388619638425,"CYB5A"
"ILMN_2312194",0.0565704759567034,0.0286154064756528,1.97692372480663,0.0490276460586893,0.234797307961011,"CYB5A"
"ILMN_1684321",0.0433754624294844,0.0205404068197698,2.11171389204114,0.035593668431588,0.203775875498075,"CYB5B"
"ILMN_2308582",-0.0360895781037108,0.0183043771459677,-1.97163650070776,0.0496318942317974,0.235531796746846,"CYB5R3"
"ILMN_1688158",-0.0882651456184628,0.0331916920079221,-2.65925417714155,0.00828076134344206,0.117391359616429,"CYB5R4"
"ILMN_1775508",0.060249241638732,0.0232432160905808,2.59212156372575,0.0100374411859866,0.128529818634792,"CYLD"
"ILMN_2391333",0.0729398639122285,0.0255487803846143,2.85492547253463,0.0046253862831523,0.0949606584798775,"CYP20A1"
"ILMN_1718177",0.0660281479998626,0.0235554851538331,2.80309013245343,0.00541389122839111,0.101125474066715,"CYP20A1"
"ILMN_2119774",0.0719106170196948,0.03079408726704,2.33520858715833,0.0202365288431834,0.163666167865908,"CYP2R1"
"ILMN_2054607",0.0852360258129217,0.0366527779099608,2.32549974854042,0.0207572351143446,0.164709629067499,"CYP4V2"
"ILMN_1752668",-0.123575069136033,0.0516729866820011,-2.39148299858341,0.0174382693034411,0.15481465730975,"DAAM2"
"ILMN_2128428",-0.0776478383020041,0.0372020069707699,-2.08719487534672,0.0377714818532919,0.208378148331183,"DAB2"
"ILMN_1781680",0.0914826772507125,0.0201926616093881,4.53049127551268,8.70997670325622e-06,0.0261168651447138,"DAP3"
"ILMN_1708340",-0.0974555522019377,0.0392888878694426,-2.48048640434373,0.0137060332374373,0.143933368592825,"DAPK1"
"ILMN_1718988",-0.0610881059753355,0.0247101554472593,-2.47218622746912,0.014021302610496,0.144624267620008,"DAZAP2"
"ILMN_1755926",-0.0776092360467704,0.0341073815271089,-2.27543811843444,0.0236326926814767,0.173413702859544,"DBI"
"ILMN_1769926",-0.099596207665465,0.0401996507488217,-2.47753912808271,0.0138172528653379,0.144478145228862,"DBN1"
"ILMN_1698307",-0.0823000933575687,0.0223480407222879,-3.68265363305384,0.000276774298782048,0.0452767696664125,"DBNL"
"ILMN_2376289",-0.0511284398343221,0.0226992544925845,-2.25242815137497,0.0250670145355301,0.17694587000862,"DBNL"
"ILMN_1715555",0.103268382258134,0.030688317148698,3.36507152730973,0.00087177965845144,0.0610448868418122,"DBP"
"ILMN_1887403",0.0655628682526976,0.0302546085646938,2.16703739902976,0.0310721002737523,0.193097808644241,"DBT"
"ILMN_1753440",0.0678029398312348,0.0264888662046175,2.55967693397974,0.0110004993907205,0.133366559339902,"DCAF16"
"ILMN_1762879",-0.0875817506079131,0.0323033548432671,-2.71122770476478,0.0071162781108357,0.110341920832334,"DCAF4L1"
"ILMN_1682264",0.0589454077427947,0.0207762486382891,2.83715355784503,0.00488310702798096,0.096535605445236,"DCAF7"
"ILMN_1811648",0.0620836383542948,0.0242219628581095,2.56311343213497,0.0108947230896615,0.132846140889268,"DCAKD"
"ILMN_2209671",-0.0695839813468735,0.0324331024979701,-2.14546176552887,0.0327728415722981,0.197811732070342,"DCDC5"
"ILMN_2165354",-0.0686644204963696,0.0315046339059327,-2.17950225041146,0.0301246706966148,0.191062896396516,"DCLK1"
"ILMN_1681437",0.0564774377007623,0.0251832439263137,2.24265935977175,0.0256985041133148,0.178697372810174,"DCXR"
"ILMN_2182750",0.0575189351571229,0.0227763832138559,2.52537615902649,0.012107629681536,0.138317103806552,"DDX1"
"ILMN_1753249",0.0814453308220749,0.0265379105642713,3.06901821169474,0.00235748523700545,0.0802300745361603,"DDX10"
"ILMN_2345908",0.119089204766007,0.057831275379879,2.05925261000626,0.040391332642952,0.214315728958251,"DDX11"
"ILMN_1700628",0.0739396988886079,0.0264928972303675,2.79092536560534,0.00561578937893315,0.103039913738488,"DDX24"
"ILMN_1747162",0.0689470837666347,0.0259073647675543,2.66129281712906,0.008232035039105,0.117391359616429,"DDX47"
"ILMN_1814859",0.0632057594687793,0.0255501365230594,2.47379341443969,0.0139597583905132,0.144624267620008,"DDX47"
"ILMN_1712320",0.0745121202146326,0.0317105877631982,2.34975525433521,0.0194778045395991,0.161896595736626,"DDX50"
"ILMN_1682323",0.0722497152535496,0.0307919050643011,2.34638665917793,0.0196512449299278,0.161981674852179,"DDX51"
"ILMN_1797425",0.0832457940498762,0.0269467803948273,3.0892668003431,0.0022075257183511,0.0794986980290372,"DDX55"
"ILMN_1679405",0.0644415422301441,0.021094381666211,3.05491496502913,0.0024674129496084,0.0817370524960112,"DDX56"
"ILMN_1720838",-0.0514421179131006,0.0218824304385754,-2.35084114890712,0.0194221818745908,0.161561388944818,"DECR1"
"ILMN_1768031",-0.0567659131228379,0.0273345741290021,-2.07670742755817,0.0387372267326079,0.210655379136587,"DEDD2"
"ILMN_2145280",-0.0512950668226777,0.0252513972089258,-2.03137538878625,0.0431578893074972,0.220313843441827,"DEF6"
"ILMN_1767509",-0.0688116957524412,0.0289281066772623,-2.37871411773131,0.0180414132768106,0.157030994805564,"DEF8"
"ILMN_2193213",-0.307387283145374,0.135156989014761,-2.27429809872284,0.0237020326135019,0.173413702859544,"DEFA3,DEFA1B,DEFA1"
